series_id,timestamp,target,promo,price
item-7,2025-01-07,73.26,0,10
item-7,2025-01-08,74.77,0,10
item-7,2025-01-09,74.97,0,10
item-7,2025-01-10,77.1,1,8
item-7,2025-01-11,60.43,0,10
item-7,2025-01-12,61.44,0,10
item-7,2025-01-13,69.05,0,10
item-7,2025-01-14,73.17,0,10
item-7,2025-01-15,82.45,1,8
item-7,2025-01-16,71.16,0,10
item-7,2025-01-17,65.28,0,10
item-7,2025-01-18,71.92,1,8
item-7,2025-01-19,73.39,1,8
item-7,2025-01-20,81.67,1,8
item-7,2025-01-21,71.86,0,10
item-7,2025-01-22,71.69,0,10
item-7,2025-01-23,72.31,0,10
item-7,2025-01-24,66.79,0,10
item-7,2025-01-25,58.65,0,10
item-7,2025-01-26,73.28,1,8
item-7,2025-01-27,71.55,0,10
item-7,2025-01-28,72.95,0,10
item-7,2025-01-29,82.07,1,8
item-7,2025-01-30,73.29,0,10
item-7,2025-01-31,78.38,1,8
item-7,2025-02-01,60.33,0,10
item-7,2025-02-02,63.35,0,10
item-7,2025-02-03,70.32,0,10
item-7,2025-02-04,83.73,1,8
item-7,2025-02-05,82.12,1,8
item-7,2025-02-06,72.17,0,10
item-7,2025-02-07,67.37,0,10
item-7,2025-02-08,62.31,0,10
item-7,2025-02-09,61.85,0,10
item-7,2025-02-10,77.72,1,8
item-7,2025-02-11,84.89,1,8
item-7,2025-02-12,73.22,0,10
item-7,2025-02-13,70.42,0,10
item-7,2025-02-14,68.24,0,10
item-7,2025-02-15,61.57,0,10
item-7,2025-02-16,74.54,1,8
item-7,2025-02-17,70.8,0,10
item-7,2025-02-18,73.24,0,10
item-7,2025-02-19,81.43,1,8
item-7,2025-02-20,73.05,0,10
item-7,2025-02-21,67.49,0,10
item-7,2025-02-22,62.96,0,10
item-7,2025-02-23,63.18,0,10
item-7,2025-02-24,70.4,0,10
item-7,2025-02-25,75.81,0,10
item-7,2025-02-26,71.6,0,10
item-7,2025-02-27,72.01,0,10
item-7,2025-02-28,80.92,1,8
item-7,2025-03-01,61.56,0,10
item-7,2025-03-02,65.1,0,10
item-7,2025-03-03,68.53,0,10
item-7,2025-03-04,72.74,0,10
item-7,2025-03-05,70.94,0,10
item-7,2025-03-06,73.28,0,10
item-7,2025-03-07,69.88,0,10
item-7,2025-03-08,60.71,0,10
item-7,2025-03-09,66.25,0,10
item-7,2025-03-10,71.7,0,10
item-7,2025-03-11,72.49,0,10
item-7,2025-03-12,72.01,0,10
item-7,2025-03-13,73.18,0,10
item-7,2025-03-14,65.92,0,10
item-7,2025-03-15,72.11,1,8
item-7,2025-03-16,64.9,0,10
item-7,2025-03-17,71.33,0,10
item-7,2025-03-18,75.02,0,10
item-7,2025-03-19,73.25,0,10
item-7,2025-03-20,75.1,0,10
item-7,2025-03-21,69.64,0,10
item-7,2025-03-22,63.96,0,10
item-7,2025-03-23,76.98,1,8
item-7,2025-03-24,71.93,0,10
item-7,2025-03-25,74.1,0,10
item-7,2025-03-26,75.59,0,10
item-7,2025-03-27,74.13,0,10
item-7,2025-03-28,78.98,1,8
item-7,2025-03-29,71.82,1,8
item-7,2025-03-30,66.49,0,10
item-7,2025-03-31,74.13,0,10
item-7,2025-04-01,75.64,0,10
item-7,2025-04-02,75.95,0,10
item-7,2025-04-03,73.9,0,10
item-7,2025-04-04,71.09,0,10
item-7,2025-04-05,62.69,0,10
item-7,2025-04-06,67.73,0,10
item-7,2025-04-07,84.61,1,8
item-7,2025-04-08,75.97,0,10
item-7,2025-04-09,75.6,0,10
item-7,2025-04-10,73.49,0,10
item-7,2025-04-11,68.22,0,10
item-7,2025-04-12,62.51,0,10
item-7,2025-04-13,65.96,0,10
item-7,2025-04-14,84.8,1,8
item-7,2025-04-15,75.33,0,10
item-7,2025-04-16,77.36,0,10
item-7,2025-04-17,78.5,0,10
item-7,2025-04-18,71.74,0,10
item-7,2025-04-19,67.02,0,10
item-7,2025-04-20,66.69,0,10
item-7,2025-04-21,72.9,0,10
item-7,2025-04-22,75.81,0,10
item-7,2025-04-23,75.19,0,10
item-7,2025-04-24,77.54,0,10
item-7,2025-04-25,70.98,0,10
item-7,2025-04-26,63.69,0,10
item-7,2025-04-27,66.76,0,10
item-7,2025-04-28,74.76,0,10
item-7,2025-04-29,84.88,1,8
item-7,2025-04-30,72.96,0,10
item-7,2025-05-01,74.88,0,10
item-7,2025-05-02,67.6,0,10
item-7,2025-05-03,63.87,0,10
item-7,2025-05-04,64.86,0,10
item-7,2025-05-05,75.01,0,10
item-7,2025-05-06,74.19,0,10
item-7,2025-05-07,78.6,0,10
item-7,2025-05-08,78.77,0,10
item-7,2025-05-09,73.38,0,10
item-7,2025-05-10,63.36,0,10
item-7,2025-05-11,65.92,0,10
item-7,2025-05-12,73.28,0,10
item-7,2025-05-13,73.48,0,10
item-7,2025-05-14,85.39,1,8
item-7,2025-05-15,76.35,0,10
item-7,2025-05-16,69.35,0,10
item-7,2025-05-17,64.7,0,10
item-7,2025-05-18,67.03,0,10
item-7,2025-05-19,73.8,0,10
item-7,2025-05-20,85.43,1,8
item-7,2025-05-21,85.49,1,8
item-7,2025-05-22,75.35,0,10
item-7,2025-05-23,69.97,0,10
item-7,2025-05-24,64.12,0,10
item-7,2025-05-25,67.9,0,10
item-7,2025-05-26,75.51,0,10
item-7,2025-05-27,75.32,0,10
item-7,2025-05-28,88.33,1,8
item-7,2025-05-29,87.25,1,8
item-7,2025-05-30,74.19,0,10
item-7,2025-05-31,72.52,1,8
item-7,2025-06-01,67.62,0,10
item-7,2025-06-02,74.34,0,10
item-7,2025-06-03,76.11,0,10
item-7,2025-06-04,77.27,0,10
item-7,2025-06-05,76.67,0,10
item-7,2025-06-06,71.18,0,10
item-7,2025-06-07,65.45,0,10
item-7,2025-06-08,66.37,0,10
item-7,2025-06-09,74.73,0,10
item-7,2025-06-10,71.84,0,10
item-7,2025-06-11,77.75,0,10
item-7,2025-06-12,79.37,0,10
item-7,2025-06-13,82.36,1,8
item-7,2025-06-14,64.82,0,10
item-7,2025-06-15,67.89,0,10
item-7,2025-06-16,72.95,0,10
item-7,2025-06-17,88.57,1,8
item-7,2025-06-18,76.46,0,10
item-7,2025-06-19,77.21,0,10
item-7,2025-06-20,80.54,1,8
item-7,2025-06-21,64.61,0,10
item-7,2025-06-22,77.62,1,8
item-7,2025-06-23,75.12,0,10
item-7,2025-06-24,86.86,1,8
item-7,2025-06-25,85.95,1,8
item-7,2025-06-26,79.34,0,10
item-7,2025-06-27,71.38,0,10
item-7,2025-06-28,76.0,1,8
item-7,2025-06-29,70.81,0,10
item-7,2025-06-30,74.64,0,10
item-7,2025-07-01,76.91,0,10
item-7,2025-07-02,75.31,0,10
item-7,2025-07-03,86.38,1,8
item-7,2025-07-04,80.78,1,8
item-7,2025-07-05,65.43,0,10
item-7,2025-07-06,75.94,1,8
item-7,2025-07-07,73.56,0,10
item-7,2025-07-08,89.66,1,8
item-7,2025-07-09,87.31,1,8
item-7,2025-07-10,81.15,0,10
item-7,2025-07-11,74.11,0,10
item-7,2025-07-12,65.68,0,10
item-7,2025-07-13,75.33,1,8
item-7,2025-07-14,75.16,0,10
item-7,2025-07-15,78.0,0,10
item-7,2025-07-16,80.29,0,10
item-7,2025-07-17,75.6,0,10
item-7,2025-07-18,70.94,0,10
item-7,2025-07-19,66.38,0,10
item-7,2025-07-20,68.49,0,10
item-7,2025-07-21,85.46,1,8
item-7,2025-07-22,75.42,0,10
item-7,2025-07-23,86.65,1,8
item-7,2025-07-24,74.23,0,10
item-7,2025-07-25,73.76,0,10
item-7,2025-07-26,68.61,0,10
item-7,2025-07-27,70.96,0,10
item-7,2025-07-28,75.36,0,10
item-7,2025-07-29,88.57,1,8
item-7,2025-07-30,78.45,0,10
item-7,2025-07-31,77.47,0,10
item-7,2025-08-01,72.94,0,10
item-7,2025-08-02,65.2,0,10
item-7,2025-08-03,68.8,0,10
