event,probability,outcome,threshold
1615,0.701111350327131,0,0.2
1616,0.2187886383444584,0,0.2
1617,0.5358089906864048,0,0.2
1618,0.9195947231492846,1,0.2
1619,0.22918832869128708,0,0.2
1620,0.8720606401683808,0,0.2
1621,0.20591712506411083,0,0.2
1622,0.949847219628043,1,0.2
1623,0.5841621059718796,1,0.2
1624,0.09632973704514976,1,0.2
1625,0.740582657779964,0,0.2
1626,0.6767931957373619,1,0.2
1627,0.8506534590506458,0,0.2
1628,0.1541560392699859,0,0.2
1629,0.6321406137052099,0,0.2
1630,0.5964982617475847,0,0.2
1631,0.39744726956527193,1,0.2
1632,0.7915502144385793,0,0.2
1633,0.2921952275632764,0,0.2
1634,0.44248784439942496,0,0.2
1635,0.8135847799369131,0,0.2
1636,0.8943018099647114,1,0.2
1637,0.2774453413786556,0,0.2
1638,0.3813288795642451,0,0.2
1639,0.19485823125455615,0,0.2
1640,0.8163755434133181,1,0.2
1641,0.8978884341808031,1,0.2
1642,0.7474872868883435,1,0.2
1643,0.24390215150435612,1,0.2
1644,0.7382806290646856,0,0.2
1645,0.3955235285087402,0,0.2
1646,0.8559596679491481,1,0.2
1647,0.5755299241099182,1,0.2
1648,0.3821283978008507,1,0.2
1649,0.15779413687007393,0,0.2
1650,0.6674049934769415,1,0.2
1651,0.5915710677142509,0,0.2
1652,0.8568168630536439,1,0.2
1653,0.4007825866235558,0,0.2
1654,0.14693601625793262,0,0.2
1655,0.24957285892842296,1,0.2
1656,0.18528962318054326,0,0.2
1657,0.9036593358220955,1,0.2
1658,0.6964908887219818,1,0.2
1659,0.7679933528445999,0,0.2
1660,0.47490692465671547,0,0.2
1661,0.4495552915253204,0,0.2
1662,0.4761709465914069,0,0.2
1663,0.8865177260301612,1,0.2
1664,0.8062964372449803,1,0.2
1665,0.6173269909214123,1,0.2
1666,0.12143604087485688,0,0.2
1667,0.8316233112730583,1,0.2
1668,0.2042531968159207,0,0.2
1669,0.2785707687412761,0,0.2
1670,0.16680559282614604,0,0.2
1671,0.29411111279815433,0,0.2
1672,0.29065409438413,0,0.2
1673,0.40245109200141727,0,0.2
1674,0.17388462498394308,0,0.2
1675,0.35255098163207915,1,0.2
1676,0.4910238240546718,1,0.2
1677,0.7099250745496548,1,0.2
1678,0.3017880264279192,0,0.2
1679,0.7067873876037718,0,0.2
1680,0.7264745969941353,1,0.2
1681,0.7482725587546,0,0.2
1682,0.6084237388492858,0,0.2
1683,0.7732059512419162,0,0.2
1684,0.7399003193668054,1,0.2
1685,0.8731244724461227,1,0.2
1686,0.5946750489273633,0,0.2
1687,0.9117484641881708,1,0.2
1688,0.704055274141681,1,0.2
1689,0.522306676974064,0,0.2
1690,0.9334345893771618,1,0.2
1691,0.2508129733999939,0,0.2
1692,0.7333806556168734,1,0.2
1693,0.8357322913322542,1,0.2
1694,0.610755775742633,1,0.2
1695,0.8697986431144507,1,0.2
1696,0.8822473653408065,1,0.2
1697,0.25667841368274985,0,0.2
1698,0.6617186453948154,0,0.2
1699,0.7087147650897803,1,0.2
1700,0.2133624804031959,1,0.2
1701,0.16932955457545348,0,0.2
1702,0.044994711973769475,0,0.2
1703,0.8326001734165205,1,0.2
1704,0.3841950446857596,0,0.2
1705,0.7425467903362454,0,0.2
1706,0.6330447378450001,1,0.2
1707,0.4678150007610917,1,0.2
1708,0.4045794861039659,1,0.2
1709,0.33733930864250256,1,0.2
1710,0.7936488119219359,0,0.2
1711,0.7976461911800875,1,0.2
1712,0.4406954592965904,1,0.2
1713,0.5551116496059282,1,0.2
1714,0.8162432476576009,1,0.2
1715,0.08061929395962757,0,0.2
1716,0.20488944209473048,0,0.2
1717,0.3966910572799205,0,0.2
1718,0.8409049593126606,1,0.2
1719,0.5688576232755085,1,0.2
1720,0.16002296348311407,1,0.2
1721,0.6119199925940608,0,0.2
1722,0.6216668194119154,0,0.2
1723,0.46671811038081656,1,0.2
1724,0.8803125830874943,1,0.2
1725,0.35361631922393344,0,0.2
1726,0.4389749600279557,1,0.2
1727,0.06456845286882897,0,0.2
1728,0.9132540489041034,1,0.2
1729,0.17044724240705877,0,0.2
1730,0.7759521468443088,1,0.2
1731,0.3900420330893281,1,0.2
1732,0.3641656467217522,1,0.2
1733,0.47421451437565454,0,0.2
1734,0.7123271235240718,1,0.2
1735,0.5834775328739125,0,0.2
1736,0.41982713509831815,1,0.2
1737,0.944717138292687,1,0.2
1738,0.15217255787278267,0,0.2
1739,0.36957865745213375,0,0.2
1740,0.19331895117869033,0,0.2
1741,0.7972792688934731,1,0.2
1742,0.6407910562506081,1,0.2
1743,0.34351160302538547,0,0.2
1744,0.4916851729698899,0,0.2
1745,0.7777684081957617,1,0.2
1746,0.5342986991407195,1,0.2
1747,0.4237858479635266,0,0.2
1748,0.4819164940441728,1,0.2
1749,0.570633094766845,1,0.2
1750,0.07046970709776532,0,0.2
1751,0.1433957258264597,0,0.2
1752,0.8621851721017126,0,0.2
1753,0.4719720410343454,1,0.2
1754,0.6596086750217933,0,0.2
1755,0.20380275035557727,0,0.2
1756,0.9392900748782451,1,0.2
1757,0.6395126984147066,0,0.2
1758,0.09301160949775573,1,0.2
1759,0.3550537506346369,1,0.2
1760,0.5690313850330521,0,0.2
1761,0.187754089891067,1,0.2
1762,0.738965662745728,1,0.2
1763,0.32121151575907025,0,0.2
1764,0.5372020408176899,1,0.2
1765,0.5085652759127832,1,0.2
1766,0.019485626761743223,0,0.2
1767,0.5166353658301678,0,0.2
1768,0.35112324899742353,1,0.2
1769,0.2570251133210167,0,0.2
1770,0.28856522964178316,0,0.2
1771,0.7052319430380212,0,0.2
1772,0.604819350794882,0,0.2
1773,0.8957608927421778,1,0.2
1774,0.5451968728063733,1,0.2
1775,0.9419955701704685,1,0.2
1776,0.3892603744323352,0,0.2
1777,0.5058355768675675,1,0.2
1778,0.6581170089876327,1,0.2
1779,0.5270072262255769,1,0.2
1780,0.6374893438986492,0,0.2
1781,0.301892364856867,1,0.2
1782,0.5150326240530037,0,0.2
1783,0.6073766749211333,0,0.2
1784,0.6228284142239792,1,0.2
1785,0.38085743058101473,1,0.2
1786,0.8325355896705244,1,0.2
1787,0.6398982598701832,1,0.2
1788,0.9069011200648218,0,0.2
1789,0.5285437751963639,0,0.2
1790,0.47937827913812336,0,0.2
1791,0.8093412464803476,0,0.2
1792,0.825303917692827,1,0.2
1793,0.44610483216403635,0,0.2
1794,0.13857372030650006,0,0.2
1795,0.12868506391999907,1,0.2
1796,0.3692052494037974,1,0.2
1797,0.41313050471836155,1,0.2
1798,0.8001156264848048,1,0.2
1799,0.17994579627904012,0,0.2
1800,0.9085298334268617,0,0.2
1801,0.29527862351119005,0,0.2
1802,0.8826643788573476,0,0.2
1803,0.8515750101874873,0,0.2
1804,0.5624202907031929,0,0.2
1805,0.8770792400888272,1,0.2
1806,0.6966068247003472,1,0.2
1807,0.8071766315687212,1,0.2
1808,0.558902888377717,1,0.2
1809,0.23677544633079078,0,0.2
1810,0.7829634237022103,1,0.2
1811,0.06701055172228333,0,0.2
1812,0.8431461991877096,1,0.2
1813,0.18333930287604816,1,0.2
1814,0.7003225156455626,1,0.2
1815,0.43171788423709834,0,0.2
1816,0.40294448830595847,0,0.2
1817,0.9237153085832098,1,0.2
1818,0.08955201646481005,0,0.2
1819,0.4958192486754642,1,0.2
1820,0.5571943604173706,0,0.2
1821,0.49574028656172053,0,0.2
1822,0.8032434355001041,0,0.2
1823,0.38323061509485634,1,0.2
1824,0.906576352850663,1,0.2
1825,0.24221755175353438,0,0.2
1826,0.4149298140711358,0,0.2
1827,0.5961146388926434,1,0.2
1828,0.44924108103180005,1,0.2
1829,0.4804695010076234,1,0.2
1830,0.2758812055292484,0,0.2
1831,0.20797847100065134,1,0.2
1832,0.22705171433030538,0,0.2
1833,0.052180534333102685,0,0.2
1834,0.7704474869136507,1,0.2
1835,0.16952786827354174,0,0.2
1836,0.9587217783828728,1,0.2
1837,0.10191987667541699,0,0.2
1838,0.2974867877369204,0,0.2
1839,0.3805501475700738,1,0.2
1840,0.16736877069906786,1,0.2
1841,0.07803172342649092,0,0.2
1842,0.3350898810537197,1,0.2
1843,0.35578604869187946,1,0.2
1844,0.3977198357920142,1,0.2
1845,0.6015143861354664,1,0.2
1846,0.112403876255556,0,0.2
1847,0.5293833201815066,0,0.2
1848,0.41132071066659376,1,0.2
1849,0.4112351449286694,0,0.2
1850,0.8640702668038107,1,0.2
1851,0.07463402071022104,0,0.2
1852,0.30415807250623395,1,0.2
1853,0.6817639099535289,1,0.2
1854,0.5680326745943958,1,0.2
1855,0.5785908581783694,0,0.2
1856,0.7319506403788771,0,0.2
1857,0.047872213688384575,0,0.2
1858,0.6899632945995361,0,0.2
1859,0.46042616281179394,1,0.2
1860,0.715898834009134,1,0.2
1861,0.5653753226099227,1,0.2
1862,0.2859921549086096,1,0.2
1863,0.6903920167496443,1,0.2
1864,0.7673221398109396,1,0.2
1865,0.429148443848281,1,0.2
1866,0.31350837260106057,0,0.2
1867,0.17667198584781568,0,0.2
1868,0.8285257715231524,0,0.2
1869,0.7191942091307237,1,0.2
1870,0.08824089907517313,0,0.2
1871,0.445486950346062,0,0.2
1872,0.5690433190461152,0,0.2
1873,0.0608831109873663,0,0.2
1874,0.2682060670454916,0,0.2
1875,0.8426221878600184,0,0.2
1876,0.19069744008444064,0,0.2
1877,0.5870241819924067,1,0.2
1878,0.6881875922289651,1,0.2
1879,0.8912514390982758,1,0.2
1880,0.8185744892451807,1,0.2
1881,0.1403519471790176,0,0.2
1882,0.9368900414590198,1,0.2
1883,0.5671394636383043,0,0.2
1884,0.2046363075656427,0,0.2
1885,0.6266007529895219,0,0.2
1886,0.9420754900270638,1,0.2
1887,0.26952246786451783,0,0.2
1888,0.3114686355029538,0,0.2
1889,0.2670746357604175,0,0.2
1890,0.05415826640895978,1,0.2
1891,0.435495760869549,1,0.2
1892,0.8220168958487499,0,0.2
1893,0.18731868551865133,0,0.2
1894,0.3318541809993421,0,0.2
1895,0.7375919693777606,0,0.2
1896,0.6091836399043696,0,0.2
1897,0.6839385098857281,1,0.2
1898,0.19611741776351127,0,0.2
1899,0.4534399675945038,1,0.2
1900,0.7069391380841965,1,0.2
1901,0.6272434977141037,0,0.2
1902,0.7837430592369307,1,0.2
1903,0.27751834311079115,0,0.2
1904,0.8996705996637597,1,0.2
1905,0.6194824819932008,0,0.2
1906,0.34754007981828405,1,0.2
1907,0.3002521752085945,1,0.2
1908,0.19014641373205834,0,0.2
1909,0.06139876088890392,0,0.2
1910,0.34046434036133233,1,0.2
1911,0.8398193658994411,1,0.2
1912,0.2611391964918228,0,0.2
1913,0.612212151631914,1,0.2
1914,0.2658859867144967,0,0.2
1915,0.4013777679381807,1,0.2
1916,0.20370097902165707,1,0.2
1917,0.3006220627156512,0,0.2
1918,0.746196719555284,1,0.2
1919,0.46700701677499534,0,0.2
1920,0.6405767460820271,1,0.2
1921,0.6274465923389418,1,0.2
1922,0.5486097598969167,0,0.2
1923,0.7227383287421398,1,0.2
1924,0.9068992839504396,1,0.2
1925,0.19876966836081217,0,0.2
1926,0.9691467858165641,1,0.2
1927,0.6223991333141421,1,0.2
1928,0.5271032074404459,1,0.2
1929,0.5246592606540885,0,0.2
1930,0.2809743602704295,1,0.2
1931,0.3096617792584077,1,0.2
1932,0.26082208632347204,0,0.2
1933,0.6833916899160905,1,0.2
1934,0.5990637343014145,1,0.2
1935,0.12328519404332539,0,0.2
1936,0.4344244216541947,0,0.2
1937,0.8911711197831358,0,0.2
1938,0.6007183035913239,1,0.2
1939,0.21890759860202233,1,0.2
1940,0.05627736457407308,0,0.2
1941,0.5068409087311974,0,0.2
1942,0.4175762057858299,1,0.2
1943,0.34470249707834405,0,0.2
1944,0.8109636296257214,1,0.2
1945,0.23611816671831645,0,0.2
1946,0.45555126432174126,0,0.2
1947,0.23985980502257254,0,0.2
1948,0.1754647163393599,0,0.2
1949,0.8779572148392362,1,0.2
1950,0.2943321365366215,0,0.2
1951,0.21585689054139046,0,0.2
1952,0.5610838311369797,1,0.2
1953,0.3662132448762161,0,0.2
1954,0.14091019444240643,0,0.2
1955,0.9752630631718688,1,0.2
1956,0.7387635520041234,1,0.2
1957,0.8686015790806856,1,0.2
1958,0.8887303169901375,1,0.2
1959,0.9074155507527206,1,0.2
1960,0.95679983711217,1,0.2
1961,0.8743739943532711,0,0.2
1962,0.47414789005697755,1,0.2
1963,0.13428756545374868,1,0.2
1964,0.982743491591076,1,0.2
1965,0.9322551097794571,1,0.2
1966,0.925310828232242,1,0.2
1967,0.5799276707702545,1,0.2
1968,0.4151503281951751,0,0.2
1969,0.056806941724539234,0,0.2
1970,0.17758527514143718,0,0.2
1971,0.8299743549131661,1,0.2
1972,0.5839791166890627,1,0.2
1973,0.05506013282268784,1,0.2
1974,0.363711197515368,0,0.2
1975,0.7900390494124354,0,0.2
1976,0.23001204865271999,0,0.2
1977,0.09524830592073079,1,0.2
1978,0.712132997564993,1,0.2
1979,0.6741316740910026,0,0.2
1980,0.2936575624737227,0,0.2
1981,0.5537180762863765,1,0.2
1982,0.21039416584946363,0,0.2
1983,0.44419152857551525,0,0.2
1984,0.8227114053026942,1,0.2
1985,0.9869722657528368,1,0.2
1986,0.0985942927224062,0,0.2
1987,0.15524248855503772,0,0.2
1988,0.5014218803633332,1,0.2
1989,0.6140307373846854,1,0.2
1990,0.9213093445326244,1,0.2
1991,0.4769145994068493,0,0.2
1992,0.8805344799116431,1,0.2
1993,0.6219791599389877,1,0.2
1994,0.3275667285612593,1,0.2
1995,0.8304044135306934,1,0.2
1996,0.6387216586074385,1,0.2
1997,0.8827421289424273,1,0.2
1998,0.31073955788301677,1,0.2
1999,0.1293979521379812,0,0.2
2000,0.2791452926606308,0,0.2
2001,0.3352271187188053,1,0.2
2002,0.8735335348003339,1,0.2
2003,0.812590291847247,1,0.2
2004,0.5459156169887142,0,0.2
2005,0.4091129503340367,1,0.2
2006,0.6785745986080876,1,0.2
2007,0.17643450496452395,0,0.2
2008,0.15815501140460042,1,0.2
2009,0.031768340802628844,0,0.2
2010,0.9252621968646487,0,0.2
2011,0.4082314021810114,1,0.2
2012,0.03976219524898461,0,0.2
2013,0.7612059168673393,1,0.2
2014,0.7336507068842086,1,0.2
2015,0.4663762782996001,1,0.2
2016,0.34733934742398737,0,0.2
2017,0.5965243635376891,0,0.2
2018,0.7796327167199231,1,0.2
2019,0.20969754183693165,0,0.2
2020,0.10449180227211802,0,0.2
2021,0.3631066833301213,0,0.2
2022,0.5247191086154286,0,0.2
2023,0.7070604772832831,1,0.2
2024,0.6091999648129861,1,0.2
2025,0.1587575970309189,0,0.2
2026,0.24031165030847818,0,0.2
2027,0.7250126233281107,0,0.2
2028,0.3069399737757973,0,0.2
2029,0.2499581192470401,0,0.2
2030,0.7316224562164475,1,0.2
2031,0.2793768157525394,1,0.2
2032,0.40077322600398413,1,0.2
2033,0.9244350535284638,1,0.2
2034,0.9408406353985487,1,0.2
2035,0.18985030566459235,0,0.2
2036,0.891111171847947,1,0.2
2037,0.9001963487741969,1,0.2
2038,0.3663886845962873,0,0.2
2039,0.25533381180565834,0,0.2
2040,0.30212461736415075,0,0.2
2041,0.3938990633674907,1,0.2
2042,0.8987184650355038,1,0.2
2043,0.6156972294092897,1,0.2
2044,0.5599497867940406,0,0.2
2045,0.5153893115972735,0,0.2
2046,0.2682599207297324,1,0.2
2047,0.7039129783321003,0,0.2
2048,0.852228396853943,1,0.2
2049,0.9084125746947811,1,0.2
2050,0.9001228472394496,1,0.2
2051,0.13964625761225063,0,0.2
2052,0.2535564066948126,0,0.2
2053,0.24618922964075102,0,0.2
2054,0.5211959378391436,1,0.2
2055,0.3043940449017875,1,0.2
2056,0.9597793280872943,1,0.2
2057,0.7557009016884267,1,0.2
2058,0.22653504270622596,0,0.2
2059,0.5891071341518775,1,0.2
2060,0.4220664337280575,0,0.2
2061,0.637876849864873,1,0.2
2062,0.6439073909286523,0,0.2
2063,0.4528864109943623,1,0.2
2064,0.20161155837844302,1,0.2
2065,0.8966205330925504,1,0.2
2066,0.3497714075320865,1,0.2
2067,0.5778040158876404,1,0.2
2068,0.18017896831921387,0,0.2
2069,0.5139347543665335,1,0.2
2070,0.09685704707018335,0,0.2
2071,0.17879162090390827,0,0.2
2072,0.43406553499865763,1,0.2
2073,0.9568926876485124,0,0.2
2074,0.13202503851585765,0,0.2
2075,0.2581117246175383,0,0.2
2076,0.8443692946115517,1,0.2
2077,0.2720658753742127,0,0.2
2078,0.3188698380093655,0,0.2
2079,0.5565651132275801,1,0.2
2080,0.7474339660843023,1,0.2
2081,0.13361360422827487,0,0.2
2082,0.4552641310827962,1,0.2
2083,0.29407480500420413,0,0.2
2084,0.4373059695892233,0,0.2
2085,0.2170960590836391,0,0.2
2086,0.6145723164284776,0,0.2
2087,0.14078326578788436,0,0.2
2088,0.6292191116852905,0,0.2
2089,0.2191616441287711,1,0.2
2090,0.8573704029793286,0,0.2
2091,0.4741166217297742,1,0.2
2092,0.09663838700274649,1,0.2
2093,0.38599512550898707,0,0.2
2094,0.5918703788154127,1,0.2
2095,0.34253902030667077,1,0.2
2096,0.0843464397325342,0,0.2
2097,0.3918752118363121,1,0.2
2098,0.442780659331642,0,0.2
2099,0.6959256777892616,1,0.2
2100,0.9247284324070649,1,0.2
2101,0.4664780651814615,1,0.2
2102,0.8614132340422478,0,0.2
2103,0.6864716244905509,1,0.2
2104,0.4075336082057176,1,0.2
2105,0.7047262922716657,1,0.2
2106,0.7836738544861761,1,0.2
2107,0.9013573009507599,1,0.2
2108,0.39570950759858503,0,0.2
2109,0.9118418695607449,1,0.2
2110,0.5327361553294465,0,0.2
2111,0.7693949340600998,0,0.2
2112,0.4371746133006469,0,0.2
2113,0.9206167515124555,1,0.2
2114,0.6261332830513824,1,0.2
2115,0.44334022483999513,0,0.2
2116,0.7520432205945649,1,0.2
2117,0.2629799733043907,0,0.2
2118,0.13000456172202168,0,0.2
2119,0.23489386657714964,0,0.2
2120,0.7205286362889761,1,0.2
2121,0.03504386911932143,0,0.2
2122,0.8289544202767605,1,0.2
2123,0.32357704655028274,0,0.2
2124,0.7657673183054057,0,0.2
2125,0.8712610847955425,1,0.2
2126,0.9159237827138003,1,0.2
2127,0.3107804033646761,1,0.2
2128,0.2677504998954334,1,0.2
2129,0.283551096552383,0,0.2
2130,0.5115528204535644,1,0.2
2131,0.785167052836324,1,0.2
2132,0.8749362908232678,1,0.2
2133,0.53521845640549,0,0.2
2134,0.6909983246202196,1,0.2
2135,0.3408437053430292,0,0.2
2136,0.21156654224486754,0,0.2
2137,0.6461106632264954,1,0.2
2138,0.5840389863903596,1,0.2
2139,0.7857841855534027,1,0.2
2140,0.11453673448388468,0,0.2
2141,0.2263376719829179,0,0.2
2142,0.11409712652606586,0,0.2
2143,0.11650462330249484,0,0.2
2144,0.7487905830857672,1,0.2
2145,0.970851470896849,1,0.2
2146,0.8452065560301371,0,0.2
2147,0.15443359168589,0,0.2
2148,0.884218255320692,1,0.2
2149,0.5413720609143869,0,0.2
2150,0.8649773584077813,1,0.2
2151,0.6182312320140606,1,0.2
2152,0.7142844186554758,1,0.2
2153,0.5675754352921726,0,0.2
2154,0.5983720511418156,1,0.2
2155,0.876538259336409,1,0.2
2156,0.22307579329443977,1,0.2
2157,0.169497744838021,0,0.2
2158,0.6031545322021831,0,0.2
2159,0.9173687702594454,1,0.2
2160,0.8709581794946668,1,0.2
2161,0.5263951431516951,1,0.2
2162,0.9142215180278835,1,0.2
2163,0.28109441184602557,1,0.2
2164,0.22526417729824166,0,0.2
2165,0.5550411998511345,0,0.2
2166,0.16855751497164584,0,0.2
2167,0.5380778549619802,1,0.2
2168,0.662396080679049,0,0.2
2169,0.7765366587215163,1,0.2
2170,0.8826063340784449,1,0.2
2171,0.19559235946153147,0,0.2
2172,0.9411062244319307,1,0.2
2173,0.837670319271423,1,0.2
2174,0.5422244699367984,1,0.2
2175,0.5043127950840647,1,0.2
2176,0.3345156634562587,1,0.2
2177,0.7104270549239311,0,0.2
2178,0.5923804881397476,0,0.2
2179,0.4428806401105131,0,0.2
2180,0.7835712598748488,1,0.2
2181,0.5853280055896388,1,0.2
2182,0.1501739585755304,0,0.2
2183,0.6455570729770808,1,0.2
2184,0.8107712643428777,1,0.2
2185,0.5452584805588199,1,0.2
2186,0.1788253142102879,0,0.2
2187,0.7940498589990844,1,0.2
2188,0.8940171008931053,0,0.2
2189,0.20754089425640063,0,0.2
2190,0.45525546853301474,0,0.2
2191,0.17556346922235166,0,0.2
2192,0.27701657809942126,0,0.2
2193,0.24968513918510604,0,0.2
2194,0.9214619800659507,1,0.2
2195,0.20434425556901686,0,0.2
2196,0.9213660622404827,1,0.2
2197,0.1957792962860439,0,0.2
2198,0.8236334278269843,1,0.2
2199,0.8424336281028224,1,0.2
2200,0.6362204539399434,0,0.2
2201,0.5576833961503918,1,0.2
2202,0.9550947765408697,1,0.2
2203,0.36308391273871365,0,0.2
2204,0.6427374025852185,1,0.2
2205,0.7096709846649858,1,0.2
2206,0.8092281483910044,1,0.2
2207,0.2529945075212328,0,0.2
2208,0.4378688458531796,1,0.2
2209,0.15316050203915085,0,0.2
2210,0.31259161387444057,1,0.2
2211,0.06629738443663577,0,0.2
2212,0.13467504318044854,0,0.2
2213,0.7138738001246101,1,0.2
2214,0.21761843900484087,0,0.2
2215,0.10323515819676977,0,0.2
2216,0.9335390677245259,1,0.2
2217,0.3318838978571899,1,0.2
2218,0.22871264296259586,0,0.2
2219,0.5287048298347287,0,0.2
2220,0.563328627683692,1,0.2
2221,0.28391467539544557,0,0.2
2222,0.32905816282253797,0,0.2
2223,0.6540029672862929,1,0.2
2224,0.6783193220754298,1,0.2
2225,0.17518313598370364,0,0.2
2226,0.27497270425809217,0,0.2
2227,0.7767178935408507,1,0.2
2228,0.7448553697502991,1,0.2
2229,0.24250386213357533,0,0.2
2230,0.4983383755395733,0,0.2
2231,0.9236299292226063,1,0.2
2232,0.7738768184685707,0,0.2
2233,0.4023277146900004,1,0.2
2234,0.34819893594074314,0,0.2
2235,0.5603978197497006,0,0.2
2236,0.8046434171034201,1,0.2
2237,0.3933373412060488,0,0.2
2238,0.08461980444973055,1,0.2
2239,0.35754138385622614,1,0.2
2240,0.9347295892101852,1,0.2
2241,0.42298013094674725,0,0.2
2242,0.16498501642948432,0,0.2
2243,0.18136089162880717,0,0.2
2244,0.04453460825736505,0,0.2
2245,0.3581683615992929,0,0.2
2246,0.12080546883667402,0,0.2
2247,0.8714769274608232,1,0.2
2248,0.256810402292464,1,0.2
2249,0.4941577346935161,0,0.2
2250,0.448779385189794,0,0.2
2251,0.3246598072809618,0,0.2
2252,0.3693018269672065,1,0.2
2253,0.05132414878699548,0,0.2
2254,0.7511085817003901,1,0.2
2255,0.06280516628322294,0,0.2
2256,0.10920006272239006,0,0.2
2257,0.2073947057552252,0,0.2
2258,0.35100213993693646,1,0.2
2259,0.3205449337564221,0,0.2
2260,0.0462457272346071,0,0.2
2261,0.23472596233404458,0,0.2
2262,0.6485706250505523,1,0.2
2263,0.7961478533492713,0,0.2
2264,0.7209682162534832,1,0.2
2265,0.12649891450932785,0,0.2
2266,0.7253435502374221,1,0.2
2267,0.7649318413217728,1,0.2
2268,0.7945864230637905,1,0.2
2269,0.6169388944867173,1,0.2
2270,0.2803279228539524,1,0.2
2271,0.35392051984480905,0,0.2
2272,0.11709142930041065,0,0.2
2273,0.539512250296403,1,0.2
2274,0.9090406583914488,1,0.2
2275,0.6905780301849662,1,0.2
2276,0.2977395892267889,0,0.2
2277,0.5753158013302448,0,0.2
2278,0.28786047757721095,0,0.2
2279,0.07333486196171816,1,0.2
2280,0.10573447957539919,0,0.2
2281,0.608813277674489,1,0.2
2282,0.5845906108649065,1,0.2
2283,0.8352461637446602,1,0.2
2284,0.4040111423200389,0,0.2
2285,0.7311059879859396,1,0.2
2286,0.3900694524791387,0,0.2
2287,0.3620054294328579,1,0.2
2288,0.517476817445888,0,0.2
2289,0.7649247090464444,1,0.2
2290,0.22894125838013946,0,0.2
2291,0.7956476433408424,1,0.2
2292,0.08846024174756606,0,0.2
2293,0.34378329905245497,1,0.2
2294,0.4324640028070741,1,0.2
2295,0.7996320694574026,1,0.2
2296,0.7275873876553101,1,0.2
2297,0.22444880895260036,1,0.2
2298,0.6765812924475063,1,0.2
2299,0.6993880926389298,0,0.2
2300,0.10024112337243915,0,0.2
2301,0.5616615557054194,0,0.2
2302,0.44269507603547587,1,0.2
2303,0.1696208689121518,0,0.2
2304,0.11486625304039458,0,0.2
2305,0.47871058967765295,1,0.2
2306,0.3269834055767574,0,0.2
2307,0.4489751454830221,0,0.2
2308,0.05729745194901381,0,0.2
2309,0.6502012007956213,0,0.2
2310,0.34176466700068614,0,0.2
2311,0.3008254607658616,0,0.2
2312,0.7902405735480404,0,0.2
2313,0.11354700509868842,0,0.2
2314,0.4349219453000842,0,0.2
2315,0.2231727003246718,0,0.2
2316,0.5103300092331815,1,0.2
2317,0.10552898212520524,0,0.2
2318,0.7154746235552281,1,0.2
2319,0.7935881668857839,1,0.2
2320,0.6678791102530226,1,0.2
2321,0.8126973803648503,0,0.2
2322,0.24792912715679047,0,0.2
2323,0.23604468550586394,0,0.2
2324,0.9326858059131056,1,0.2
2325,0.7472479927162725,1,0.2
2326,0.3612688200119335,0,0.2
2327,0.293698517171897,0,0.2
2328,0.24814589266686923,0,0.2
2329,0.9179794353492274,1,0.2
2330,0.6622030850781703,0,0.2
2331,0.08309984070792163,0,0.2
2332,0.7666227105488657,1,0.2
2333,0.3835541995549998,1,0.2
2334,0.44617472770204514,0,0.2
2335,0.4629179529689596,0,0.2
2336,0.17951175997432733,0,0.2
2337,0.41439533882939983,0,0.2
2338,0.6345630845783559,0,0.2
2339,0.7540148480655333,1,0.2
2340,0.9225841280246917,1,0.2
2341,0.3562945886521727,1,0.2
2342,0.3159085707305614,1,0.2
2343,0.8178620697670478,1,0.2
2344,0.8759002954967201,1,0.2
2345,0.4944954860860523,1,0.2
2346,0.6411626396676668,1,0.2
2347,0.7827963528221695,0,0.2
2348,0.36090321249563084,0,0.2
2349,0.18702747197544067,1,0.2
2350,0.5666301993139278,0,0.2
2351,0.28777996002939354,0,0.2
2352,0.05958534227909203,0,0.2
2353,0.5862493649500127,1,0.2
2354,0.5493941210082256,1,0.2
2355,0.17722159349883645,0,0.2
2356,0.09190490919426988,0,0.2
2357,0.7879262605561127,1,0.2
2358,0.9335467559122592,1,0.2
2359,0.3198333436142322,0,0.2
2360,0.7591054776744879,0,0.2
2361,0.47906253411672584,1,0.2
2362,0.3774620210398089,1,0.2
2363,0.5541742691794871,1,0.2
2364,0.2806503942911281,0,0.2
2365,0.566171454487236,1,0.2
2366,0.7000210249267612,1,0.2
2367,0.060160287319981826,0,0.2
2368,0.8758075481225499,1,0.2
2369,0.637649159738872,0,0.2
2370,0.8445649011170429,1,0.2
2371,0.44636988110560005,0,0.2
2372,0.06316594651202112,0,0.2
2373,0.5105255019216988,0,0.2
2374,0.6154544917727548,1,0.2
2375,0.2107564715349362,0,0.2
2376,0.25470873513977865,0,0.2
2377,0.3145218349797711,0,0.2
2378,0.9170003089306791,1,0.2
2379,0.29338464133119124,0,0.2
2380,0.7514052942009679,1,0.2
2381,0.06130284928800633,0,0.2
2382,0.5976504055530087,0,0.2
2383,0.5804928638117726,0,0.2
2384,0.4860877010120598,1,0.2
2385,0.4249105653296461,0,0.2
2386,0.2733616574671255,0,0.2
2387,0.4046324712368819,0,0.2
2388,0.3803148325137077,0,0.2
2389,0.6411075449610383,0,0.2
2390,0.49815450928771027,1,0.2
2391,0.2809666623568318,1,0.2
2392,0.8388262198280648,1,0.2
2393,0.6105894123031438,1,0.2
2394,0.08920842251283992,0,0.2
